serialnop	age	pweight	sex	hispan	white	black	aian	asian	nhpi	other	race1	marstat	educ	speak	citizen	yr2us	abwork	disable	military	milyrs	esr	lastwrk	clwkr	worklyr	weeks	hours	inctot	persons	tenure	hht	p65	p18	npf	noc	nrc	paoc	parc	fnf	hhl	wif	empstat
7139976	37	13	2	2	0	0	0	0	0	1	8	3	9	2	1	0	2	2	4	0	6	1	3	2	0	0	5100	3	3	3	0	1	2	1	1	1	1	2	1	1	8
6581094	39	7	2	1	1	0	0	0	0	0	1	4	9	2	1	0	2	2	4	0	6	1	1	1	40	30	8400	10	3	2	0	4	7	3	3	2	2	2	1	2	6
9739039	23	13	2	1	0	0	0	1	0	0	6	1	13	2	1	0	2	2	4	0	2	1	1	1	12	40	3700	6	1	1	0	2	6	1	2	2	3	2	4	4	3
1909920	31	37	1	1	0	0	0	1	0	0	6	5	14	1	5	1999	1	1	4	0	1	1	1	1	2	40	500	4	3	5	0	0	0	0	0	4	4	2	4	0	0
4629155	39	16	2	4	0	0	0	0	0	1	8	1	8	1	4	1967	2	2	4	0	6	2	0	2	0	0	0	4	1	1	0	2	4	2	2	3	3	2	2	2	2
8543173	58	6	2	1	1	0	0	0	0	0	1	3	15	1	4	1994	2	1	4	0	1	1	1	1	51	40	15660	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8579338	42	16	2	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	1	1	52	40	90000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
3092713	55	37	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	6	1	48	20	7100	2	1	1	0	0	2	0	0	4	4	2	1	3	1
4577591	21	32	1	1	1	0	0	0	0	0	1	5	9	2	1	0	1	1	4	0	3	2	9	2	0	0	0	4	1	1	1	0	4	0	0	4	4	2	1	4	1
8811752	49	18	1	1	1	0	0	0	0	0	1	1	10	2	1	0	1	1	2	1	1	1	1	1	52	40	53100	3	1	1	0	1	3	1	1	2	2	2	1	3	1
1009290	40	18	1	1	0	0	0	1	0	0	6	1	16	1	4	1990	2	2	4	0	1	1	4	1	52	40	30000	4	3	1	0	2	4	2	2	3	3	2	4	2	1
3992042	55	16	1	1	1	0	0	0	0	0	1	1	5	2	1	0	2	2	4	0	1	1	1	1	52	60	19500	2	2	1	0	0	2	0	0	4	4	2	1	2	2
2616525	45	16	1	2	1	0	0	0	0	0	1	1	10	1	1	0	2	2	4	0	1	1	1	1	40	40	16000	5	1	1	0	3	5	3	3	3	3	2	2	4	1
8148958	34	2	2	2	0	0	0	0	0	1	8	4	11	2	1	0	2	2	4	0	1	1	1	1	11	35	9700	4	3	3	0	3	4	3	3	2	2	2	1	2	7
5487214	59	18	2	1	1	0	0	0	0	0	1	2	12	2	1	0	2	2	4	0	1	1	2	1	52	40	37800	1	1	6	0	0	0	0	0	4	4	2	1	0	0
9120555	30	24	2	1	0	0	0	1	0	0	6	1	13	1	4	1982	2	2	4	0	1	1	4	1	48	40	31500	9	1	1	1	2	9	0	2	4	1	2	4	4	1
9963650	29	21	1	1	1	0	0	0	1	0	9	1	9	2	3	1975	2	2	4	0	1	1	1	1	52	40	42030	8	1	1	0	3	8	2	3	2	3	2	2	4	1
2026789	52	16	1	1	1	0	0	0	0	0	1	1	7	2	1	0	2	2	4	0	3	1	1	1	52	40	30000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6788568	27	29	2	2	0	0	0	0	0	1	8	1	1	1	5	1995	2	2	4	0	6	2	0	2	0	0	0	7	3	1	0	3	7	1	3	1	3	2	2	4	4
6772060	48	11	2	1	0	0	1	0	0	0	3	4	10	2	1	0	2	2	4	0	6	1	1	1	12	50	6000	5	2	2	1	2	4	0	2	4	3	2	2	2	6
8209601	29	21	1	1	1	0	0	0	0	0	1	4	9	2	1	0	2	2	4	0	6	1	1	1	4	20	150	4	2	3	0	0	4	0	0	4	4	2	1	3	8
2793665	25	19	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	1	1	1	1	52	30	15000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
8927760	42	19	2	2	0	0	0	0	0	1	8	1	12	1	5	1979	1	1	4	0	6	1	1	1	48	40	16000	5	3	1	0	3	5	3	3	3	3	2	2	3	2
5899029	44	26	2	2	1	0	0	0	0	0	1	5	1	1	1	0	2	2	4	0	1	1	1	2	0	0	0	9	1	1	0	2	7	0	1	4	1	2	2	4	1
2984729	48	29	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	44	40	18000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
8436149	25	21	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	1	2	1	52	40	27000	4	3	1	0	1	3	1	1	1	1	2	1	3	2
7494297	26	18	2	1	1	0	0	0	0	0	1	3	9	2	1	0	2	1	4	0	2	1	1	1	51	40	20000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
1492105	45	13	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	2	1	52	40	25000	5	1	1	0	1	4	1	1	2	2	2	3	4	1
6558276	21	16	2	2	0	0	0	0	0	1	8	5	9	2	1	0	2	2	4	0	3	2	9	2	0	0	0	6	1	1	0	1	6	0	1	4	1	2	2	4	1
6469255	22	18	1	1	0	0	0	1	0	0	6	5	11	1	4	1991	2	2	4	0	6	1	1	2	0	0	0	6	1	1	0	2	6	0	2	4	2	2	4	4	1
9140934	39	21	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	40	49000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
1673421	47	5	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	1	1	1	40	55	52000	4	1	1	0	2	4	2	2	2	2	1	1	3	4
9426487	44	21	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	52	40	34500	4	3	1	0	1	4	1	1	2	2	2	2	4	1
1997753	52	27	2	1	0	0	0	1	0	0	6	1	13	1	4	1983	2	2	4	0	1	1	8	1	20	20	0	3	1	1	0	1	3	1	1	2	2	2	4	3	1
7619871	27	11	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	40	26300	3	1	1	0	1	3	1	1	1	1	2	1	3	1
9514196	23	16	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	1	1	1	1	1	52	30	10000	4	3	1	0	0	3	0	0	4	4	2	1	4	1
653288	21	29	1	1	1	0	0	0	0	0	1	5	11	1	5	1983	2	2	4	0	1	1	1	1	52	20	6900	3	3	2	0	0	3	0	0	4	4	2	3	3	5
3870758	36	18	2	7	0	0	0	0	0	1	8	3	15	1	5	1983	1	1	4	0	1	1	1	1	52	40	15000	8	3	3	1	2	5	2	2	2	2	2	2	3	7
1963708	25	10	1	2	0	0	0	0	0	1	8	5	7	1	5	1975	2	2	4	0	1	1	1	1	52	40	9100	14	3	1	0	4	13	4	4	3	3	2	2	4	1
6740636	25	21	1	11	0	0	0	0	0	1	8	1	10	1	4	1983	2	2	4	0	1	1	1	1	52	50	20000	4	3	1	0	1	4	1	1	1	1	2	2	3	2
9128826	21	29	2	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	52	40	18500	3	1	1	0	0	3	0	0	4	4	2	1	3	2
6187956	65	16	2	1	0	0	0	1	0	0	6	1	3	1	5	1986	2	2	4	0	6	2	0	2	0	0	2000	4	1	1	2	0	4	0	0	4	4	2	4	3	3
3192599	32	5	2	12	1	0	0	0	0	0	1	1	9	1	1	0	2	2	4	0	1	1	1	1	50	40	26500	3	1	1	1	0	3	0	0	4	4	2	2	3	1
1205231	42	11	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	4	1	52	45	58000	2	1	5	0	0	0	0	0	4	4	2	1	0	0
4948480	57	23	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	2	2	1	1	3	1	52	40	62000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
7836861	26	13	2	7	0	0	0	0	0	1	8	1	10	1	5	1975	2	2	4	0	6	2	0	2	0	0	0	4	3	1	0	2	4	2	2	1	1	2	2	2	2
1341453	40	18	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	50	50	70000	5	1	1	0	3	5	3	3	2	2	2	1	3	1
9604838	55	42	1	2	1	0	0	0	0	0	1	1	13	1	1	0	1	1	4	0	2	1	1	1	40	40	43000	7	1	1	0	4	7	0	4	4	2	2	2	4	1
5504464	35	13	2	1	0	0	0	1	0	0	6	1	13	1	4	1989	2	2	4	0	1	1	4	1	52	20	12000	3	3	1	0	1	3	1	1	2	2	2	4	3	1
1201518	32	18	1	1	0	0	0	1	0	0	6	5	13	1	5	1990	2	2	4	0	1	1	1	1	50	50	46000	1	3	4	0	0	0	0	0	4	4	2	4	0	0
3096839	46	15	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	3	1	1	1	52	60	462000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
4649023	56	23	2	1	1	0	0	0	0	0	1	1	11	2	1	0	1	1	4	0	1	1	1	1	30	45	15000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
3842013	44	24	2	2	0	0	0	0	0	1	8	1	7	2	1	0	2	2	4	0	3	1	3	1	24	35	2500	4	1	1	0	2	4	2	2	2	2	2	2	3	1
3427121	21	34	2	2	1	0	0	0	0	0	1	5	9	1	4	1994	2	2	4	0	6	2	0	2	0	0	0	6	3	1	0	2	6	2	2	2	2	2	2	3	2
6886413	40	24	1	1	0	0	0	1	0	0	6	5	12	2	1	0	2	1	4	0	1	1	1	1	52	40	29200	1	3	4	0	0	0	0	0	4	4	2	1	0	0
7345470	32	18	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	3	1	1	0	1	3	1	1	1	1	2	1	2	2
6887359	58	21	2	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	3	0	1	1	1	1	52	40	150000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
6375429	35	19	2	1	1	0	0	0	0	0	1	1	15	1	4	1999	2	2	4	0	6	1	1	2	0	0	0	5	1	1	0	3	5	3	3	1	1	2	5	2	2
8771042	33	19	1	1	1	0	0	0	0	0	1	1	15	1	4	1982	2	2	4	0	1	1	6	1	50	60	165000	4	1	1	0	0	4	0	0	4	4	2	5	3	2
2733355	37	19	1	2	1	0	0	0	0	0	1	1	3	1	5	1991	1	1	4	0	1	1	6	1	52	36	11000	4	3	1	0	2	4	2	2	1	1	2	2	2	1
2503582	39	26	2	1	1	1	0	0	0	0	9	3	10	2	1	0	2	1	4	0	2	1	1	1	49	48	63400	2	1	3	0	1	2	1	1	2	2	2	1	2	7
6462765	54	29	2	1	1	0	1	1	0	0	9	1	11	2	1	0	2	2	4	0	1	1	1	1	49	25	142700	3	1	1	0	1	3	1	1	2	2	2	1	4	1
1669105	63	26	2	1	1	0	0	0	0	0	1	2	10	2	1	0	2	1	4	0	6	2	0	2	0	0	16200	2	2	3	1	0	2	0	0	4	4	2	1	1	8
2738971	49	27	1	1	1	0	0	1	0	0	9	1	14	1	5	1998	2	2	4	0	1	1	7	1	52	40	120000	3	1	1	0	1	3	1	1	2	2	2	2	3	1
2280962	52	18	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	2	1	1	1	4	1	52	50	73000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
9997919	21	21	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	2	1	6	1	1	1	50	40	25000	5	1	1	0	0	5	0	0	4	4	2	1	4	1
6704866	25	21	2	24	1	0	0	0	0	0	1	5	11	1	5	1977	2	2	4	0	6	1	1	2	0	0	7200	6	3	1	0	2	6	0	2	4	1	2	2	3	4
206462	32	18	2	2	0	0	0	0	0	1	8	5	11	1	5	1985	2	1	4	0	6	2	0	2	0	0	0	6	3	2	0	4	5	4	4	2	2	2	2	2	5
7391083	60	2	1	2	0	0	0	0	0	1	8	1	9	1	1	0	1	1	2	1	1	1	1	1	44	63	28560	4	2	1	0	0	4	0	0	4	4	2	2	4	2
9344947	42	51	1	1	0	0	0	1	0	0	6	1	12	2	1	0	2	2	4	0	1	1	2	1	52	32	42000	2	2	1	0	0	2	0	0	4	4	2	1	3	1
9162031	34	16	1	1	0	1	0	0	0	0	2	3	11	2	1	0	2	2	2	2	1	1	5	1	52	70	32500	1	3	4	0	0	0	0	0	4	4	2	1	0	0
8369271	33	27	1	1	1	0	0	0	0	0	1	5	12	1	5	1988	2	2	4	0	1	1	6	1	52	40	50000	2	3	7	0	0	0	0	0	4	4	2	3	0	0
4877736	59	19	2	1	0	1	0	0	0	0	2	3	9	2	1	0	2	1	4	0	6	2	0	2	0	0	2620	1	3	6	0	0	0	0	0	4	4	2	1	0	0
5845973	38	29	1	2	1	0	0	0	0	0	1	4	8	1	5	1981	2	2	4	0	1	1	7	1	52	32	9000	6	3	2	0	0	2	0	0	4	4	2	2	3	5
5514308	64	16	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	2	6	1	1	2	0	0	30600	2	1	1	1	0	2	0	0	4	4	2	1	1	4
2798675	41	21	2	2	0	0	0	0	0	1	8	1	3	1	5	1991	2	2	4	0	6	1	1	1	36	40	9900	6	1	1	0	2	6	2	2	2	2	2	2	4	2
5896496	38	21	1	1	1	0	0	0	0	0	1	1	6	2	1	0	2	2	4	0	6	1	1	1	52	40	55000	3	2	1	0	0	3	0	0	4	4	2	1	4	3
2876065	41	18	2	2	0	0	0	0	0	1	8	1	7	1	5	1960	2	2	4	0	6	1	1	2	0	0	0	3	1	1	0	0	3	0	0	4	4	2	2	2	4
7914960	35	6	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	6	1	52	40	19000	1	1	4	0	0	0	0	0	4	4	2	1	0	0
404862	33	29	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	3	1	52	40	68000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
5088594	21	24	2	2	0	0	0	0	0	1	8	5	7	2	1	0	1	1	4	0	6	1	1	2	0	0	0	6	2	3	0	3	5	2	3	3	3	2	1	2	8
3506539	44	18	2	2	0	0	0	0	0	1	8	1	12	1	4	1962	2	1	4	0	2	1	1	1	20	24	12900	5	1	1	0	3	5	3	3	2	2	2	2	3	1
109469	60	37	1	1	1	0	0	0	0	0	1	1	15	2	1	0	2	2	2	1	1	1	1	1	52	60	85000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
8030465	28	27	2	2	0	0	0	0	0	1	8	1	4	1	5	1991	2	2	4	0	1	1	1	1	40	40	11000	4	3	1	0	2	4	2	2	1	1	2	2	3	1
3528695	56	6	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	3	1	5	20	5710	2	1	1	0	0	2	0	0	4	4	2	1	3	1
3380024	45	16	2	1	0	0	0	1	0	0	6	3	13	2	4	1981	2	2	4	0	1	1	1	1	52	25	60000	3	1	3	0	0	2	0	0	4	4	2	1	3	7
3848393	21	24	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	52	45	21100	5	1	1	0	1	4	1	1	2	2	2	1	4	1
6849995	35	30	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	40	32100	4	3	1	0	2	4	2	2	3	3	2	1	3	1
6516733	47	21	2	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	52	40	25000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
4199160	35	14	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	30	43420	1	3	4	0	0	0	0	0	4	4	2	1	0	0
7987355	28	27	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	2	1	52	47	37200	2	3	7	0	0	0	0	0	4	4	2	1	0	0
5591628	21	18	1	1	0	0	0	1	0	0	6	1	11	2	1	0	2	2	4	0	3	1	4	1	29	65	16000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8508103	48	21	1	1	0	0	0	1	0	0	6	1	13	1	4	1975	1	1	2	2	6	1	5	1	48	40	46100	5	1	1	0	2	5	2	2	2	2	2	4	4	4
5619876	31	26	1	24	0	0	0	0	0	1	8	1	9	1	5	1986	2	2	4	0	1	1	1	1	48	50	45000	5	3	1	0	2	5	2	2	2	2	2	2	3	2
2550676	63	16	1	1	1	0	0	0	0	0	1	1	13	2	1	0	1	1	2	2	1	1	3	1	52	40	55000	3	1	1	0	0	3	0	0	4	4	2	1	3	1
599508	33	21	2	1	0	1	0	0	0	0	2	1	9	2	1	0	2	2	4	0	6	1	1	2	0	0	0	4	3	1	0	2	4	2	2	3	3	2	1	2	2
35358	52	21	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	2	2	6	2	0	2	0	0	7500	2	2	5	0	0	0	0	0	4	4	2	1	0	0
9510542	50	8	2	1	0	0	0	1	0	0	6	1	9	1	4	1976	2	2	4	0	6	1	1	2	0	0	0	4	1	1	0	0	4	0	0	4	4	2	4	4	2
7521607	29	24	1	1	1	0	0	0	0	0	1	1	9	1	1	0	2	2	4	0	1	1	6	1	52	60	65000	4	1	1	0	2	4	2	2	3	3	2	2	3	1
250643	50	10	2	11	1	0	0	0	0	0	1	1	9	1	4	1962	1	1	4	0	1	1	6	1	50	48	20	2	2	5	0	0	0	0	0	4	4	2	2	0	0
1558790	24	16	1	1	1	0	0	0	0	0	1	1	7	2	1	0	2	2	4	0	6	1	1	1	48	40	12000	4	3	1	0	0	3	0	0	4	4	2	1	2	4
4843282	56	21	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	49	32	64000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
1312552	47	19	1	1	1	0	0	0	0	0	1	3	12	2	1	0	2	2	4	0	1	1	1	1	52	50	93130	1	3	4	0	0	0	0	0	4	4	2	1	0	0
2795187	47	10	1	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	6	2	0	2	0	0	2700	3	3	5	1	0	0	0	0	4	4	2	1	0	0
4221319	57	5	1	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	7	1	28	60	40000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
6704158	33	24	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	50	50	97460	2	1	1	0	0	2	0	0	4	4	2	1	3	3
1987555	42	37	2	11	0	0	0	0	0	1	8	1	12	1	4	1978	2	1	4	0	1	1	4	1	52	40	42000	5	1	1	0	3	5	3	3	3	3	2	3	3	1
8514288	44	21	1	2	0	0	0	0	0	1	8	1	4	1	4	1993	2	1	4	0	6	1	1	1	30	32	31680	9	1	1	0	3	9	3	3	2	2	2	2	4	3
8268719	57	14	1	24	1	0	0	0	0	0	1	4	9	1	5	1970	1	1	4	0	6	1	1	1	36	40	23400	3	3	2	0	1	2	1	1	1	1	2	2	2	6
5002610	62	26	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	2	1	1	1	1	52	14	38000	2	1	1	0	0	2	0	0	4	4	2	1	2	2
2414957	23	18	1	2	1	0	0	0	0	1	9	5	11	1	5	1989	1	1	4	0	1	1	1	1	24	40	10000	4	1	1	0	0	4	0	0	4	4	2	2	4	1
4287442	28	24	1	1	1	0	0	0	0	0	1	1	12	1	4	1989	2	2	4	0	1	1	1	1	44	40	17140	2	1	1	0	0	2	0	0	4	4	2	3	3	1
2829223	49	21	2	2	0	0	0	0	0	1	8	1	5	1	5	1962	1	1	4	0	1	1	1	1	8	6	400	6	4	3	1	2	6	0	2	4	2	2	2	4	8
4906772	30	15	1	2	1	0	0	0	0	0	1	5	8	1	5	1982	2	2	4	0	3	2	9	2	0	0	0	12	3	1	0	3	10	1	3	1	3	2	2	4	2
6466589	22	19	2	1	1	0	0	0	0	1	9	5	9	1	5	1997	2	2	4	0	6	1	1	1	24	47	8600	4	3	1	0	1	4	1	1	2	2	2	3	4	2
786133	38	15	1	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	1	1	1	1	52	40	35000	3	1	2	0	2	3	2	2	2	2	2	1	2	5
9197383	57	19	2	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	1	1	52	60	30000	1	1	6	0	0	0	0	0	4	4	2	1	0	0
4166362	65	19	1	1	0	0	0	1	0	0	6	1	13	1	4	1955	2	2	4	0	1	1	7	1	40	40	62900	2	1	1	1	0	2	0	0	4	4	2	4	3	1
8686987	29	31	1	2	1	0	0	0	0	0	1	1	9	1	5	1988	1	1	4	0	1	1	1	1	52	40	13000	2	3	1	0	0	2	0	0	4	4	2	2	3	1
7843404	41	19	1	1	1	0	0	0	0	0	1	4	13	2	1	0	2	2	4	0	1	1	1	1	40	60	133000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
1428306	21	16	2	24	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	6	2	0	2	0	0	0	4	3	7	0	0	0	0	0	4	4	2	3	0	0
4312612	40	21	2	1	0	0	0	1	0	0	6	1	13	1	4	1972	2	2	4	0	1	1	1	1	52	40	64000	4	1	1	0	2	4	2	2	1	1	2	4	3	1
9834867	43	31	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	30	30	10000	3	1	1	0	1	3	1	1	2	2	2	1	4	1
1763490	39	19	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	48	50	60000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
9790191	38	45	1	1	1	0	0	1	0	0	9	1	13	2	1	0	1	1	2	2	1	1	3	1	52	40	70000	4	1	1	0	2	4	2	2	2	2	2	4	2	2
9863515	35	24	1	2	1	0	0	0	0	0	1	1	11	1	1	0	2	2	2	2	6	1	5	1	52	40	30000	5	1	1	0	3	5	3	3	1	1	2	2	3	4
4567923	38	34	2	2	0	0	0	0	0	1	8	1	7	1	1	0	2	2	4	0	1	1	1	1	43	30	15400	6	3	1	0	4	6	4	4	2	2	2	2	3	1
3996511	21	29	1	24	0	0	0	0	0	1	8	1	8	1	5	1997	2	2	4	0	6	1	1	1	48	40	19700	2	3	1	0	0	2	0	0	4	4	2	2	2	4
5960764	37	18	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	4	1	30	20	6000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
5779577	40	24	2	1	1	0	0	0	0	0	1	3	7	2	1	0	2	2	4	0	1	1	3	1	40	25	11300	3	3	3	0	2	3	2	2	2	2	2	2	3	7
6187115	28	6	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	3	1	6	1	4	40	2620	3	1	2	0	0	3	0	0	4	4	2	1	4	6
20189	34	13	2	2	0	0	0	0	0	1	8	5	5	1	5	1990	1	1	4	0	6	1	1	1	4	40	2500	5	3	1	0	1	5	0	1	4	1	2	2	4	4
1599561	40	24	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	50	94170	6	1	1	0	4	6	4	4	2	2	2	1	4	1
3102605	24	16	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	52	40	28000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
3327674	55	26	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	40	85000	1	2	4	0	0	0	0	0	4	4	2	1	0	0
8902666	41	27	2	1	0	1	0	0	0	0	2	3	13	2	1	0	2	2	4	0	1	1	2	1	52	40	70000	1	1	6	0	0	0	0	0	4	4	2	1	0	0
4732802	38	8	2	2	0	0	0	0	0	1	8	3	6	2	1	0	2	2	4	0	1	1	1	1	52	38	41800	3	1	2	0	1	2	1	1	2	2	2	1	2	5
3137708	45	24	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	6	1	46	30	27000	3	2	1	0	0	3	0	0	4	4	2	1	3	1
6552543	43	22	1	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	4	1	52	40	70000	4	1	1	0	2	4	2	2	1	1	2	1	3	1
4228238	42	31	2	2	0	0	0	0	0	1	8	1	1	1	5	1978	2	1	4	0	6	2	0	2	0	0	0	4	3	1	0	1	4	1	1	1	1	2	2	3	2
6886902	53	29	2	2	0	0	0	0	0	1	8	1	14	1	1	0	2	2	3	0	1	1	3	1	40	40	65000	2	1	1	0	0	2	0	0	4	4	2	2	3	1
2815567	44	68	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	6	1	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3059391	33	29	1	2	0	0	0	0	0	1	8	1	5	1	5	1984	1	1	4	0	6	1	2	1	52	45	30000	5	3	1	0	3	5	3	3	2	2	2	2	3	4
5718385	61	29	2	1	1	0	0	0	0	0	1	3	15	2	1	0	1	1	4	0	6	1	7	1	12	58	13000	1	1	6	0	0	0	0	0	4	4	2	1	0	0
3664601	34	58	2	2	1	0	0	0	0	0	1	1	3	1	5	1990	2	2	4	0	6	2	0	2	0	0	0	12	1	1	0	4	12	2	4	3	3	2	2	3	2
2160420	22	15	1	1	0	1	0	0	0	0	2	5	10	2	1	0	2	2	1	1	4	1	5	1	26	80	147000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
781700	51	34	2	1	0	0	0	1	0	0	6	1	14	1	4	1971	2	2	4	0	1	1	2	1	52	40	95950	3	1	1	0	0	3	0	0	4	4	2	4	3	3
8202241	39	16	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	40	59000	4	3	1	0	2	4	2	2	2	2	2	2	3	1
965623	33	16	1	2	0	0	0	0	0	1	8	5	8	1	1	0	1	1	4	0	6	1	8	2	0	0	8000	4	3	1	2	0	4	0	0	4	4	2	2	2	4
5566720	52	21	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	40	60000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
6958072	40	10	1	1	0	0	0	1	0	0	6	5	13	1	4	1989	2	2	4	0	1	1	1	1	48	36	174500	1	1	4	0	0	0	0	0	4	4	2	4	0	0
813946	32	26	1	2	0	0	0	0	0	1	8	1	8	1	5	1979	2	2	4	0	1	1	1	1	48	40	19000	3	2	1	0	0	2	0	0	4	4	2	2	2	2
5621031	63	24	2	1	1	0	0	0	0	0	1	3	12	2	1	0	2	2	4	0	1	1	1	1	52	46	30000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
4497332	22	24	2	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	20	25	8500	5	1	2	0	1	3	0	1	4	1	2	1	3	5
599563	32	19	2	1	0	1	0	0	0	0	2	1	10	2	1	0	2	2	4	0	2	1	3	1	52	40	22000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
1136286	48	13	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	6	1	4	1	52	40	40850	4	1	1	0	0	4	0	0	4	4	2	1	4	4
7713729	24	16	1	11	1	0	0	0	0	0	1	5	2	1	1	0	2	2	4	0	6	1	1	1	52	40	11000	4	3	2	0	1	3	1	1	1	1	2	2	3	6
1357920	25	13	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	6	1	1	2	0	0	3600	2	3	2	0	0	2	0	0	4	4	2	1	2	6
357586	37	16	2	2	0	0	0	0	0	1	8	1	3	1	5	1981	2	2	4	0	1	1	1	1	24	40	14000	4	2	1	0	2	4	2	2	2	2	2	2	4	1
