serialnop	age	pweight	sex	hispan	white	black	aian	asian	nhpi	other	race1	marstat	educ	speak	citizen	yr2us	abwork	disable	military	milyrs	esr	lastwrk	clwkr	worklyr	weeks	hours	inctot	persons	tenure	hht	p65	p18	npf	noc	nrc	paoc	parc	fnf	hhl	wif	empstat
7144219	61	10	2	24	1	0	0	0	0	1	9	2	9	1	1	0	2	2	4	0	6	2	0	2	0	0	16900	6	2	3	0	3	6	0	3	4	3	2	2	3	8
2593074	43	37	2	2	1	0	0	0	0	0	1	1	2	1	5	1981	2	2	4	0	1	1	1	1	52	40	19200	4	2	1	0	2	4	2	2	2	2	2	2	3	3
7864716	39	21	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	6	1	52	40	14300	5	1	1	0	2	5	2	2	2	2	2	1	4	1
1500473	22	16	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	48	24	5000	5	1	1	0	2	5	1	2	2	3	2	1	3	2
1428663	21	21	2	2	0	0	0	0	0	1	8	5	9	1	1	0	2	2	4	0	1	1	1	1	52	40	8500	3	3	1	0	0	3	0	0	4	4	2	2	3	2
6867535	32	16	2	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	6	1	1	2	0	0	6000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1336725	31	11	2	2	1	0	0	0	0	0	1	5	11	1	4	1979	2	2	4	0	1	1	1	1	52	40	44800	2	3	7	0	0	0	0	0	4	4	2	2	0	0
6977246	60	10	1	1	0	0	0	1	0	0	6	1	11	1	4	1975	2	2	4	0	1	1	1	1	44	35	38500	7	1	2	0	0	6	0	0	4	4	2	4	4	5
7799255	49	21	2	1	0	0	1	0	0	0	3	1	10	2	1	0	1	1	4	0	1	1	2	1	52	40	38600	2	1	1	1	0	2	0	0	4	4	2	2	3	1
4203614	35	18	2	1	1	0	0	0	0	0	1	1	11	2	1	0	1	1	4	0	1	1	1	1	52	20	14600	5	1	1	0	3	5	3	3	3	3	2	1	3	1
9056635	27	11	2	2	0	0	0	0	0	1	8	1	9	1	5	1995	2	2	4	0	6	2	0	2	0	0	0	3	3	1	0	1	3	1	1	1	1	2	2	2	4
1957073	53	11	1	1	1	0	0	1	0	0	9	1	14	2	1	0	2	2	2	1	1	1	4	1	52	40	57000	4	1	1	0	1	4	1	1	2	2	2	1	4	1
6230423	32	26	1	2	0	0	0	0	0	1	8	1	9	1	5	1983	1	1	4	0	1	1	1	1	52	40	42500	6	1	1	0	3	6	3	3	3	3	2	2	3	2
8655026	40	16	2	1	0	0	0	1	0	0	6	2	13	1	1	0	2	1	4	0	1	1	1	1	52	40	25300	2	3	7	0	0	0	0	0	4	4	2	2	0	0
6433367	32	34	1	1	1	0	0	0	0	0	1	5	15	2	1	0	2	2	4	0	1	1	1	1	52	70	325000	2	1	5	0	0	0	0	0	4	4	2	1	0	0
1965782	36	8	2	1	0	1	0	0	0	0	2	5	11	1	5	1986	2	2	4	0	6	1	5	1	31	8	16000	4	3	3	0	3	4	3	3	2	2	2	3	2	8
2697416	36	24	1	2	1	0	0	0	0	0	1	1	1	1	5	1982	2	2	4	0	3	1	1	1	34	50	14200	4	1	1	0	2	4	2	2	3	3	2	2	3	1
8005732	43	18	1	1	0	1	0	0	0	0	2	3	11	2	1	0	2	1	2	2	3	1	1	1	40	62	36000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9349078	48	18	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	2	1	40	33	16000	4	1	1	0	1	4	1	1	2	2	2	1	4	1
65555	37	24	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	1	4	0	1	1	1	1	50	40	17000	3	3	7	0	0	0	0	0	4	4	2	1	0	0
4623426	22	29	1	2	0	0	0	0	0	1	8	5	8	1	5	1996	2	2	4	0	1	1	1	1	52	40	80000	6	3	1	0	1	6	1	1	1	1	2	2	4	3
5236934	62	13	1	1	1	0	0	0	0	0	1	1	15	2	1	0	2	2	2	2	1	1	6	1	48	30	27200	2	2	1	0	0	2	0	0	4	4	2	1	2	2
3924547	54	13	2	2	0	0	0	0	0	1	8	2	9	1	1	0	1	1	4	0	6	2	0	2	0	0	0	3	3	3	0	1	3	1	1	1	1	2	2	2	7
6372331	37	23	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	52	40	38000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
4140827	49	16	1	2	1	0	0	0	0	0	1	1	6	1	4	1968	1	1	4	0	1	1	1	1	52	40	29000	6	1	1	0	2	6	1	2	2	3	2	2	4	1
5824104	62	23	2	1	0	0	0	1	0	0	6	1	12	1	5	1996	2	2	4	0	6	1	1	1	20	20	2400	5	3	1	0	1	5	1	1	2	2	2	4	4	1
8504202	51	21	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	38	48800	5	3	1	0	3	5	3	3	2	2	2	1	3	1
2092460	28	23	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	6	1	52	50	40000	11	3	1	2	2	6	2	2	2	2	2	1	4	3
3304009	53	7	2	2	1	0	0	0	0	0	1	1	5	1	5	1974	2	2	4	0	1	1	1	1	2	40	8000	5	1	1	0	1	5	0	1	4	1	2	2	4	1
90241	38	27	2	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	2	1	40	20	10000	4	3	3	0	2	3	2	2	1	1	2	1	2	7
5550490	21	21	2	1	0	0	0	1	0	0	6	5	11	1	1	0	2	2	4	0	6	1	1	1	36	20	5910	4	1	1	0	0	4	0	0	4	4	2	3	3	2
1256919	22	18	2	1	1	0	0	0	0	0	1	5	10	2	1	0	2	2	4	0	1	1	1	1	52	40	15000	4	1	1	0	0	4	0	0	4	4	2	3	4	1
4441198	55	21	2	1	1	0	0	0	0	0	1	1	15	1	1	0	1	1	4	0	6	1	2	1	52	40	20000	2	1	1	0	0	2	0	0	4	4	2	5	3	2
2706047	36	13	1	2	0	0	0	0	0	1	8	3	11	1	4	1965	2	2	2	2	1	1	2	1	52	50	38200	3	1	2	0	2	3	2	2	2	2	2	2	2	5
1229450	51	11	1	2	1	0	0	0	0	0	1	1	12	2	1	0	2	1	4	0	6	1	6	1	21	40	10	3	1	1	0	1	3	1	1	2	2	2	1	3	3
8268685	39	16	2	8	0	0	0	0	0	1	8	1	9	1	5	1988	2	1	4	0	6	2	0	2	0	0	0	6	3	1	0	2	6	2	2	2	2	2	2	3	2
1739530	40	19	1	1	0	0	0	1	0	0	6	1	13	1	4	1968	1	1	4	0	1	1	1	1	52	55	82000	5	1	1	0	3	5	3	3	3	3	2	3	2	2
496973	46	24	2	2	0	0	0	0	0	1	8	1	3	1	5	1987	1	1	4	0	1	1	1	1	52	40	12000	7	3	1	0	3	7	3	3	3	3	2	2	4	3
8080272	24	31	2	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	52	40	15000	5	1	1	0	1	3	1	1	2	2	2	1	4	1
4020390	63	23	2	1	0	0	0	1	0	0	6	1	9	1	4	1991	2	1	4	0	6	2	0	2	0	0	2500	3	1	1	0	0	3	0	0	4	4	2	3	3	2
9457937	46	21	1	1	0	0	0	1	0	0	6	1	4	1	4	1984	2	2	4	0	1	1	6	1	31	36	14000	4	1	1	0	2	4	2	2	2	2	2	3	3	2
3175529	39	13	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	6	2	0	2	0	0	0	6	1	2	0	2	5	0	2	4	3	2	1	2	5
3945020	32	24	1	2	0	0	0	0	0	1	8	5	3	1	5	1989	2	2	4	0	6	1	1	1	48	40	9000	12	1	1	0	2	12	2	2	3	3	2	2	4	4
2144662	42	22	1	3	1	0	0	0	0	0	1	1	13	1	2	1979	2	2	4	0	1	1	1	1	39	40	106000	5	3	1	1	2	5	2	2	2	2	2	2	3	1
6984520	60	16	2	1	0	0	0	1	0	0	6	1	1	1	5	1989	1	1	4	0	6	2	0	2	0	0	7400	2	3	1	1	0	2	0	0	4	4	2	4	1	4
3418622	29	29	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	6	1	1	1	4	20	460	4	3	1	0	2	4	2	2	1	1	2	1	3	2
6864798	35	16	2	1	1	0	0	0	0	0	1	1	10	2	4	1978	1	1	4	0	6	1	6	2	0	0	15500	2	3	1	0	0	2	0	0	4	4	2	1	2	2
3066248	43	18	2	1	0	0	0	1	0	0	6	1	12	2	1	0	2	2	4	0	1	1	5	1	52	48	50000	6	1	1	1	3	6	3	3	2	2	2	4	3	1
4094686	21	19	1	1	1	0	0	0	0	0	1	5	10	2	1	0	1	1	4	0	1	1	1	1	52	40	24000	3	1	2	0	0	3	0	0	4	4	2	1	4	5
2368562	55	23	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	45	49500	2	1	1	0	0	2	0	0	4	4	2	1	2	2
3565799	26	16	1	3	0	1	0	0	0	1	9	5	9	1	1	0	2	2	1	2	4	1	5	1	52	60	15000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1376528	52	40	1	2	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	3	1	52	48	73200	3	1	1	0	0	3	0	0	4	4	2	1	4	1
5844206	44	19	1	1	1	0	0	0	0	1	9	5	9	1	5	1974	1	1	4	0	1	1	1	1	52	40	27000	1	2	4	0	0	0	0	0	4	4	2	2	0	0
5079740	60	21	2	1	1	0	0	0	0	0	1	1	15	2	1	0	2	2	4	0	1	1	2	1	52	40	55000	3	1	1	0	0	3	0	0	4	4	2	1	4	1
5157791	27	21	2	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	1	1	1	2	0	0	0	1	2	6	0	0	0	0	0	4	4	2	1	0	0
600908	57	27	1	2	1	0	0	0	0	0	1	1	10	1	1	0	2	2	2	2	6	1	5	1	52	32	49120	3	2	1	0	0	3	0	0	4	4	2	2	4	4
7935372	44	14	1	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	1	1	52	40	24000	3	3	1	0	1	3	1	1	2	2	2	1	3	1
8483775	38	21	1	2	0	0	0	0	0	1	8	1	9	2	1	0	1	1	4	0	1	1	1	1	52	40	38100	4	3	1	0	2	4	2	2	3	3	2	1	3	1
18216	44	20	2	1	0	1	0	0	0	0	2	1	11	2	1	0	2	1	4	0	6	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1175268	34	13	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	8	40	4030	5	3	1	0	3	5	3	3	3	3	2	1	3	2
4152266	44	16	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	24	40	32600	1	2	4	0	0	0	0	0	4	4	2	1	0	0
6461860	50	16	2	1	1	0	0	0	0	0	1	4	15	2	1	0	2	2	4	0	1	1	7	1	50	40	337000	2	1	3	0	1	2	1	1	2	2	2	1	2	7
3167650	24	18	2	2	0	0	0	0	0	1	8	5	13	1	1	0	2	2	4	0	3	1	1	1	34	30	13200	5	1	1	0	2	5	2	2	2	2	2	2	3	2
5088390	57	26	2	1	0	1	0	0	0	0	2	5	12	2	1	0	2	2	4	0	1	1	3	1	52	40	26000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
3428336	39	18	2	24	0	0	0	0	0	1	8	1	3	1	5	1988	2	2	4	0	1	1	1	1	50	14	2500	7	2	1	0	3	7	3	3	3	3	2	2	4	1
8877142	52	19	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	6	1	52	56	95810	2	1	1	0	0	2	0	0	4	4	2	1	3	2
5729729	57	13	2	1	1	0	0	0	0	0	1	1	11	2	1	0	1	1	3	0	6	1	1	2	0	0	4200	2	2	1	1	0	2	0	0	4	4	2	1	1	4
5462218	22	19	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	2	1	1	1	1	1	52	30	6500	2	3	3	0	0	2	0	0	4	4	2	1	3	7
3181834	55	24	1	2	0	0	0	0	0	1	8	1	5	1	4	1964	2	2	4	0	1	1	6	1	52	40	20800	2	3	5	0	0	0	0	0	4	4	2	2	0	0
6701735	31	40	2	11	1	0	0	0	0	0	1	1	13	1	4	1985	2	2	4	0	1	1	3	1	36	40	46000	8	2	3	0	3	8	0	3	4	3	2	2	4	7
3907651	32	21	1	1	1	0	0	0	0	0	1	5	1	2	1	0	1	1	4	0	6	2	0	2	0	0	6300	3	1	1	0	0	3	0	0	4	4	2	1	2	2
215222	37	21	1	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	2	2	1	1	1	1	52	50	62000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
5111925	52	10	1	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	1	1	1	1	52	30	1e+05	1	1	4	0	0	0	0	0	4	4	2	1	0	0
8786267	31	34	1	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	52	54	37600	4	1	1	0	2	4	2	2	3	3	2	1	2	2
2739508	54	13	1	1	0	1	0	0	0	0	2	5	9	2	1	0	2	2	3	0	6	2	0	2	0	0	0	2	3	7	1	0	0	0	0	4	4	2	1	0	0
5823647	33	36	1	2	0	0	0	0	0	1	8	1	7	1	5	1985	2	2	4	0	1	1	1	1	52	40	19200	5	3	1	0	1	4	1	1	1	1	2	2	2	2
5022694	54	29	1	1	0	0	0	1	0	0	6	1	15	2	4	1992	2	2	4	0	1	1	1	1	52	60	334600	2	1	1	0	0	2	0	0	4	4	2	1	3	1
9249867	27	16	2	2	0	0	0	0	0	1	8	5	3	1	5	1994	2	2	4	0	3	1	1	1	19	54	4800	9	1	1	0	3	9	2	3	2	3	2	2	4	1
7382170	33	16	1	1	1	0	0	0	0	0	1	1	16	2	1	0	2	2	4	0	1	1	5	1	52	43	70000	3	1	1	0	1	3	1	1	1	1	2	1	3	1
4770599	37	22	1	1	1	0	0	0	0	0	1	1	13	1	4	1978	2	2	4	0	1	1	7	1	52	50	80000	2	1	1	0	0	2	0	0	4	4	2	3	3	1
3668829	38	21	1	1	1	0	0	0	0	0	1	1	11	2	5	1997	2	2	4	0	1	1	1	1	52	60	325000	4	3	1	0	2	4	2	2	3	3	2	1	2	2
6282184	43	19	2	1	1	0	0	0	0	0	1	1	13	1	5	1980	2	2	4	0	1	1	1	1	40	30	10000	3	1	1	0	1	3	1	1	2	2	2	3	3	1
2177498	30	19	1	1	1	0	0	0	0	0	1	1	12	1	5	2000	2	2	4	0	1	1	1	1	44	45	55200	2	1	1	0	0	2	0	0	4	4	2	3	3	1
366425	33	18	2	1	0	0	0	1	0	0	6	1	13	1	5	1994	2	2	4	0	1	1	1	1	52	40	45000	2	3	1	0	0	2	0	0	4	4	2	4	3	3
4299366	50	8	2	2	1	0	0	0	0	1	9	1	5	1	5	1976	2	2	4	0	3	1	1	1	30	50	11000	10	3	2	0	4	7	0	3	4	3	2	2	4	5
8506048	30	21	1	1	0	0	0	1	0	0	6	1	13	2	5	1999	2	2	4	0	1	1	1	1	52	48	70000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
2067054	27	5	2	1	1	0	0	0	0	0	1	1	11	1	1	0	1	1	4	0	1	1	1	1	52	55	24800	6	1	1	1	3	6	3	3	3	3	2	2	3	1
6228770	27	8	1	2	0	0	0	0	0	1	8	1	3	1	5	1990	2	2	4	0	1	1	1	1	46	40	6000	6	3	1	0	3	5	0	2	4	3	2	2	3	2
1644346	32	13	2	2	1	0	0	0	0	0	1	3	5	1	5	1983	2	2	4	0	6	2	0	2	0	0	0	4	3	2	0	2	3	2	2	2	2	2	2	2	5
1484548	22	51	1	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	1	1	1	1	52	40	20000	4	1	1	0	0	4	0	0	4	4	2	1	4	1
4185815	41	6	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	6	1	50	40	100050	4	1	1	0	2	4	2	2	2	2	2	1	2	1
977083	62	21	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	45	15000	2	3	1	0	0	2	0	0	4	4	2	1	3	3
6275531	34	8	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	50	40	46700	6	1	1	2	2	6	0	2	4	3	2	1	4	2
4245657	61	19	1	1	1	0	0	0	0	0	1	1	9	2	1	0	1	1	2	2	6	1	1	2	0	0	25800	2	2	1	0	0	2	0	0	4	4	2	3	1	4
5063366	24	15	2	2	0	0	0	0	0	1	8	1	4	1	5	1991	2	2	4	0	3	2	9	2	0	0	0	10	3	3	1	4	9	1	4	2	2	2	2	3	7
2649559	25	23	2	2	0	0	0	0	0	1	8	1	10	1	4	1978	2	2	4	0	1	1	1	2	0	0	0	4	3	1	0	2	4	2	2	1	1	2	2	2	1
9201950	30	8	1	2	1	0	0	0	0	0	1	5	9	1	5	1987	2	2	4	0	1	1	1	2	0	0	0	12	3	1	0	4	7	0	2	4	3	2	5	3	2
5553699	53	21	2	1	0	1	0	0	0	0	2	2	8	2	1	0	1	1	4	0	6	2	0	2	0	0	4900	1	3	6	0	0	0	0	0	4	4	2	1	0	0
5663935	25	10	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	1	1	1	1	52	40	45800	2	3	5	0	0	0	0	0	4	4	2	1	0	0
9039708	31	16	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	2	1	30	28	27000	4	3	1	0	2	4	2	2	1	1	2	2	3	1
5397161	52	29	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	6	1	52	15	6000	5	1	1	0	2	5	2	2	2	2	2	1	4	1
5797121	34	14	2	1	0	0	0	1	0	0	6	1	13	1	5	1989	1	1	4	0	6	1	1	2	0	0	0	3	1	1	0	1	3	1	1	1	1	2	3	2	2
9184334	30	29	1	1	0	0	1	0	0	0	5	5	11	2	1	0	2	2	4	0	1	1	1	1	52	34	13000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
3186968	64	15	1	1	0	1	0	0	0	0	2	3	9	2	1	0	1	1	2	2	6	2	0	2	0	0	9600	1	3	4	0	0	0	0	0	4	4	2	1	0	0
6531323	27	34	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	50	60	40000	2	1	2	0	0	2	0	0	4	4	2	1	3	5
3744072	43	42	2	2	0	0	0	0	0	1	8	1	1	1	5	1986	2	2	4	0	1	1	1	1	18	30	10400	10	3	1	0	5	10	4	5	2	3	2	2	4	1
735695	28	13	2	2	1	0	0	0	0	0	1	4	7	1	4	1975	2	2	4	0	1	1	1	1	52	40	15600	4	3	3	0	3	4	3	3	2	2	2	2	2	7
9686377	34	35	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	40	32800	7	3	1	0	4	7	4	4	3	3	2	1	3	2
3123098	30	27	2	2	0	0	0	1	0	0	6	1	7	2	1	0	2	2	4	0	1	1	1	1	6	30	6800	5	3	1	0	3	5	3	3	3	3	2	1	3	3
5931543	41	21	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	6	1	52	40	8900	3	2	1	2	0	3	0	0	4	4	2	2	2	4
6531858	40	31	1	2	0	0	0	0	0	1	8	1	3	1	5	1984	2	2	4	0	1	1	3	1	48	8	18700	6	3	1	0	4	6	4	4	3	3	2	2	2	1
2642226	52	16	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	3	0	1	1	3	1	40	40	44000	1	1	4	0	0	0	0	0	4	4	2	1	0	0
3855657	60	10	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	2	2	1	1	1	1	8	40	4500	2	3	1	0	0	2	0	0	4	4	2	1	3	1
1462393	54	30	1	1	1	0	0	0	0	0	1	1	8	1	1	0	1	1	4	0	6	2	0	2	0	0	10900	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8766283	30	11	2	1	1	0	0	0	0	1	9	1	11	1	5	1987	1	1	4	0	6	1	1	1	44	40	15300	5	3	1	0	3	5	3	3	2	2	2	4	2	4
7914414	31	24	1	2	0	0	0	0	0	1	8	1	9	2	5	1980	2	2	4	0	1	1	1	1	52	40	28200	7	3	1	0	5	7	5	5	3	3	2	2	2	1
874262	34	18	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	40	47000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
4397647	29	27	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	40	32000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
1723858	50	13	2	1	0	0	0	1	0	0	6	5	13	1	4	1976	2	2	4	0	2	1	1	1	20	40	13500	3	1	3	1	0	3	0	0	4	4	2	4	3	7
5638751	28	39	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	30	32000	3	1	2	0	0	2	0	0	4	4	2	1	2	5
5227959	38	23	1	1	1	0	0	0	0	0	1	3	8	2	1	0	2	2	4	0	3	1	6	2	0	0	0	4	2	2	0	3	4	3	3	2	2	2	1	1	5
167152	29	13	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	48	30	20000	4	3	1	0	1	3	1	1	1	1	2	1	3	1
9337505	61	27	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	52	50	63000	3	2	1	1	0	3	0	0	4	4	2	1	3	3
7861467	59	24	2	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	3	1	5	2	0	0	0	2	2	5	1	0	0	0	0	4	4	2	1	0	0
754830	37	18	2	2	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	1	1	1	1	52	40	25750	4	1	3	2	1	4	1	1	2	2	2	2	4	7
950736	35	29	1	2	1	0	0	0	0	0	1	5	3	1	4	1985	2	2	4	0	6	1	1	1	48	40	28000	8	3	2	1	2	8	2	2	1	1	2	2	4	5
6801579	34	10	1	1	1	0	0	0	0	0	1	1	13	1	1	0	2	2	4	0	1	1	3	1	52	40	64400	3	1	1	0	1	3	1	1	1	1	2	2	3	1
2717397	49	37	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	2	1	1	1	1	51	40	13000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
4577170	50	16	1	1	0	0	0	1	0	0	6	1	13	1	4	1980	2	2	4	0	1	1	6	1	50	28	50000	3	1	1	0	1	3	1	1	2	2	2	4	3	1
6809072	41	19	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	6	1	3	1	32	32	21000	2	3	1	0	0	2	0	0	4	4	2	1	3	2
3085760	35	11	1	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	6	1	36	35	75000	3	3	5	0	0	0	0	0	4	4	2	4	0	0
120348	27	8	2	2	0	0	0	0	0	1	8	1	7	1	5	1998	2	2	4	0	6	2	0	2	0	0	0	12	3	1	0	4	11	1	4	2	3	2	2	4	1
969662	41	13	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	6	1	44	30	29800	6	1	1	0	3	6	2	3	2	2	2	2	4	1
719510	46	16	1	1	0	0	0	1	0	0	6	2	12	1	4	1989	2	2	4	0	1	1	1	1	48	40	28000	3	1	2	0	2	3	2	2	2	2	2	4	2	5
4050753	35	19	1	1	1	0	0	0	0	0	1	1	10	1	4	1984	1	1	4	0	6	1	6	1	10	5	1200	4	1	1	0	2	4	2	2	2	2	2	3	2	4
4318229	51	5	1	1	1	0	0	0	0	0	1	3	10	2	1	0	2	2	2	2	1	1	1	1	52	40	48000	2	2	5	0	0	0	0	0	4	4	2	2	0	0
6182208	28	16	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	52	40	14800	1	3	4	0	0	0	0	0	4	4	2	1	0	0
3053045	65	16	1	1	1	0	0	0	0	0	1	1	7	2	1	0	1	1	4	0	1	1	6	1	10	2	14500	2	1	1	2	0	2	0	0	4	4	2	1	2	2
3443995	61	37	2	1	1	0	0	0	0	0	1	1	5	1	4	1990	1	1	4	0	6	2	0	2	0	0	7000	3	3	2	1	0	3	0	0	4	4	2	3	2	6
390431	57	27	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	3	1	34	40	63000	2	1	1	1	0	2	0	0	4	4	2	1	3	1
8393486	34	23	1	1	0	1	1	0	0	0	9	1	12	2	1	0	2	1	4	0	1	1	2	1	52	60	54000	4	1	1	0	2	4	2	2	3	3	2	2	3	1
1821340	28	19	2	2	0	0	0	0	0	1	8	1	9	1	5	1988	2	2	4	0	6	1	1	1	14	40	3300	5	3	1	0	3	5	3	3	3	3	2	2	3	2
7444369	47	35	1	1	0	1	0	1	0	0	9	1	11	1	4	1988	1	1	4	0	6	2	0	2	0	0	0	6	1	1	0	1	5	0	1	4	2	2	3	2	4
9897517	40	26	2	1	0	0	1	0	0	0	3	5	11	2	1	0	2	2	4	0	1	1	2	1	42	55	29000	3	3	7	0	0	0	0	0	4	4	2	1	0	0
2028844	50	24	1	1	0	1	0	0	0	0	2	1	9	2	1	0	2	1	4	0	6	2	0	2	0	0	6600	2	3	1	0	0	2	0	0	4	4	2	1	1	4
6861506	64	24	2	1	1	0	0	0	0	0	1	1	4	1	4	1994	1	1	4	0	6	2	0	2	0	0	0	2	3	1	1	0	2	0	0	4	4	2	3	1	4
2305661	30	24	2	1	0	0	0	1	0	0	6	1	14	1	5	1995	2	2	4	0	6	2	0	2	0	0	0	3	3	1	0	1	3	1	1	1	1	2	3	2	2
6286879	37	21	2	2	1	0	0	0	0	0	1	1	13	1	1	0	2	2	4	0	6	1	1	1	52	40	65000	6	1	1	0	4	6	4	4	3	3	2	2	3	2
4937147	57	18	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	2	2	1	1	1	2	0	0	460	3	3	3	0	1	2	0	1	4	2	2	1	2	7
8921524	31	24	2	2	1	0	0	0	0	0	1	3	9	1	1	0	2	2	4	0	1	1	6	1	40	40	16400	3	1	1	0	0	2	0	0	4	4	2	2	3	1
5882923	53	19	1	1	1	0	0	0	0	0	1	1	16	2	1	0	2	2	4	0	1	1	3	1	52	65	65000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
2482286	37	19	1	1	0	0	0	1	0	0	6	1	12	1	4	1996	2	2	4	0	1	1	6	1	48	40	60000	3	3	1	0	1	3	1	1	2	2	2	4	2	2
2216226	42	29	1	1	1	0	0	0	0	0	1	1	16	2	1	0	2	2	2	1	1	1	1	1	50	40	75000	8	3	1	0	6	8	6	6	1	1	2	1	2	2
5770504	28	19	1	2	1	0	0	0	0	0	1	1	3	1	4	1985	2	2	4	0	1	1	1	1	52	40	22000	2	3	1	0	0	2	0	0	4	4	2	2	3	1
4224973	56	18	1	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	6	2	0	2	0	0	12000	3	1	1	0	0	3	0	0	4	4	2	1	3	3
7471910	41	5	2	2	0	0	0	0	0	1	8	5	9	2	4	1985	2	2	4	0	1	1	6	1	30	20	10000	2	3	5	0	0	0	0	0	4	4	2	2	0	0
8382941	26	10	2	2	0	0	0	0	0	1	8	3	5	1	5	1993	1	1	4	0	1	1	1	1	48	35	10000	6	3	3	0	2	4	2	2	2	2	2	2	3	7
2831076	21	18	2	1	0	1	0	0	0	0	2	1	11	2	1	0	2	2	4	0	6	1	4	1	30	35	6800	3	3	1	0	1	3	1	1	1	1	2	2	3	2
